unique_ID,lon,lat
1142,-71.88,-34.15
1143,173.3584,-42.4508
1144,-114.9858333,49.56166667
1145,-112.8527778,49.67666667
1146,-113.3227778,49.50472222
1147,-113.5205556,50.81027778
1148,-112.9013889,49.61583333
1149,-114.0505556,49.5025
1150,-118.6296,35.969
1151,8.44,50.22
1152,-64.54166667,-30.5
1153,5.883333333,45.1
1154,101.25,21.93333333
1155,98.85,25.86666667
1156,3.083333333,43.91666667
1157,-3.4006,11.4336
1158,18.1061,-30.4336
1159,-148.29,64.73
1160,-148.18,64.45
1161,-148.25,64.75
1162,28.71666667,-24.66666667
1163,148.9333333,-35.35
1164,5.18,52.09
1165,82.21,21.2
1166,128.5666667,45.26666667
1167,-56.66222222,-18.99583333
1168,-56.64152778,-19.01186111
1169,-67.25,8.56
1170,11.05,47.3
1171,-121.91,44.05
1172,-122.22,44.23
1173,176.14,-38.25
1174,-122.26,44.21
1175,82.2,26.78
1176,82.12,26.47
1177,-12.25,45.25
1178,15.39,48.05
1179,15.6633,48.0975
1180,15.66388889,48.09722222
1181,15.6673,48.1001
1182,11.52,50.08
1183,11.75,50.06
1184,11.8,50
1185,-5.22,6.28
1186,-89.492,46.4491
1187,-88.2749,46.5502
1188,-88.8606,46.3533
1189,-87.6476,46.1092
1190,-87.2206,49.452
1191,-88.8578,46.3573
1192,-88.263,46.5563
1193,-88.8522,46.3571
1194,-86.6014,46.2203
1195,-89.043,46.2356
1196,-87.7391,45.7127
1197,-88.8844,46.238
1198,-88.0234,46.0071
1199,-89.4915,46.4744
1200,-85.4458,49.7635
1201,-89.042,46.19
1202,-88.0241,46.024
1203,-86.5761,49.5379
1204,-86.565,49.5413
1205,-89.5097,46.4635
1206,-88.864,46.3603
1207,-88.8782,46.2365
1208,-87.2,49.4607
1209,-88.2632,46.5506
1210,-88.2818,46.5554
1211,-87.7469,45.7148
1212,-89.5099,46.4615
1213,-85.4302,49.7615
1214,-86.2092,46.6292
1215,-87.7553,45.7172
1216,-88.8556,46.36
1217,-85.4142,49.7603
1218,-88.2761,46.5633
1219,-86.5524,49.5397
1220,-89.0025,46.1943
1221,-88.8471,46.3583
1222,-88.5212,46.6444
1223,-87.2404,49.4409
1224,-88.8639,46.3499
1225,-87.1557,49.2418
1226,-88.8578,46.3592
1227,-85.4197,46.4551
1228,-88.8499,46.3521
1229,-92.7276,48.3007
1230,-88.4393,46.6001
1231,-81.471,30.1337
1232,-81.4738,30.127
1233,-71.58194444,-44.85472222
1234,-156.2469,20.8
1235,-156.2529,20.80736
1236,-156.255,20.8058
1237,-156.15,20.8
1238,36.4473,31.7417
1239,35.4955,31.7462
1240,35.4638,31.7431
1241,35.4676,31.7357
1242,-149.3166667,68.61666667
1243,14.4134,10.3081
1244,14.3991,10.3161
1245,14.3978,10.2909
1246,-58.5,-36.5
1247,30,-31.17
1248,-113.705,34.2113
1249,-114.0563,34.28
1250,-113.8329,34.2233
1251,-156.667,70.333
1252,-156.685,71.2945
1253,-156.6833333,71.3
1254,-149.34,68.38
1255,110.7833333,30.98333333
1256,-87.7711,42.1297
1257,-87.779,42.1215
1258,-87.7665,42.1065
1259,-87.7753,41.1247
1260,101.12,21.105
1261,18.4183,-30.2492
1262,17.9806,-29.7008
1263,-9.2853,38.9538
1264,-7.0283,40.2781
1265,83.03,24.36
1266,83.05,24.6
1267,144.4359,-35.435
1268,144.4318,-35.4355
1269,144.4339,-35.435
1270,158.95,-54.6
1271,-4.4,56.26666667
1272,-4.633333333,56.45
1273,-2.16667,57.28333
1274,-76.15,34.05
1275,-74.65,39.53
1276,-36.5,-54.4
1277,16.301,48.2308
1278,7.2065,45.7063
1279,-79.0597,-3.9713
1280,-79.1658,-4.1017
1281,-47.3363,-1.2481
1282,-47.363,-1.2617
1283,127.42,37.3
1284,-83.348562,8.411861
1285,-109.1,45.28
1286,-116.099,46.8215
1287,-115.9644,43.5671
1288,-115.4252,43.6425
1289,-115.8971,46.6047
1290,-115.9716,43.6063
1291,-115.3467,43.4147
1292,-113.9144,45.2016
1293,-115.6881,45.6099
1294,-87.9797,29.5559
1295,-89.9816,40.2233
1296,-88.1438,40.3323
1297,-89.0745,39.949
1298,-88.2359,40.0758
1299,-96.6173,42.4706
1300,-96.0897,40.2267
1301,-96.0729,40.1815
1302,-96.033,40.1392
1303,-96.1621,40.2138
1304,-95.5345,40.2364
1305,-96.7075,42.3045
1306,-97.8079,41.352
1307,-96.1263,40.1494
1308,-97.7298,41.4431
1309,-96.1601,40.085
1310,-95.5565,40.2292
1311,-98.2649,40.9456
1312,-96.1608,40.0642
1313,-96.1504,40.1981
1314,-96.5368,42.3798
1315,-98.1765,40.9856
1316,-98.0564,41.0569
1317,-96.3333,40.0808
1318,-96.2929,40.0211
1319,-96.3512,40.1574
1320,-96.1393,40.2494
1321,-96.6588,42.3675
1322,-96.1542,40.1052
1323,-97.8965,41.3838
1324,-96.4298,42.4337
1325,-96.623,42.3733
1326,-98.157,41.2482
1327,-96.2953,40.052
1328,-95.5093,40.2166
1329,-95.9834,40.1563
1330,-95.5683,40.2589
1331,-98.1729,41.4706
1332,-96.3407,40.0311
1333,-96.6926,42.3017
1334,-98.1502,41.2863
1335,-96.702,40.7175
1336,-97.9801,41.3397
1337,-96.0837,40.2022
1338,-95.9656,40.1739
1339,-97.9986,41.1137
1340,-96.678,42.4304
1341,-97.7653,41.2485
1342,-96.7078,42.3198
1343,-96.094,40.211
1344,83.205,24.105
1345,83.1356,24.8987
1346,-98.48,55.88
1347,-105.12,53.99
1348,-98.62,55.93
1349,-104.69,53.92
1350,-106.2,53.63
1351,-98.04,55.85
1352,-104.68,53.83
1353,-98.6,55.93
1354,34.96175,32.09
1355,-75.68,37.42
1356,-100.5877,48.3157
1357,-83.56666667,38.25
1358,-114.346,55.174
1359,-114.1981,55.1477
1360,-114.0538,55.0417
1361,-114.1504,55.1021
1362,-114.162,55.1118
1363,-114.1227,55.076
1364,-114.121,55.0847
1365,-114.1444,55.0993
1366,-114.0997,55.0894
1367,-114.3143,55.1747
1368,-107.1587,41.4484
1369,-107.1562,41.4471
1370,-107.1587,41.444
1371,106.15,37.13
1372,104.4,31.20833333
1373,122.0661,-33.4381
1374,122.2492,-33.67
1375,121.7539,-33.5481
1376,121.88,-33.7953
1377,121.7064,-33.5533
1378,122.8961,-33.6294
1379,122.8883,-33.6331
1380,122.8794,-33.6381
1381,122.0483,-33.6161
1382,121.8794,-33.5644
1383,121.8544,-33.565
1384,-149.6,68.61666667
1385,-68.5,76.55
1386,127.5333333,45.375
1387,117.2069444,42.40083333
1388,77.25,8.48
1389,77.15,8.29
1390,-120.5441,39.9249
1391,-77.8668,43.3098
1392,-77.7858,43.3294
1393,-77.759,43.2787
1394,116.5578,-1.2032
1395,116.2018,-1.5205
1396,102.4093,-1.5062
1397,-109.4139,43.7035
1398,-109.4137,43.7043
1399,-109.4148,43.7038
1400,-109.4158,43.7045
1401,-83.35859444,33.89327222
1402,-92.1992,38.753
1403,11,52.26666667
1404,11.327,51.8973
1405,10.41666667,52.78333333
1406,8.133333333,53.38333333
1407,149.13,-35.3
1408,-113.385496,54.468694
1409,-78.938261,36.0014
1410,30.5482,-16.1811
1411,30.5562,-16.1625
1412,30.6214,-16.2533
1413,30.6237,-16.2554
1414,30.625,-16.2512
1415,30.6224,-16.2575
1416,30.5518,-16.1728
1417,30.6174,-16.2473
1418,30.624,-16.2487
1419,28.4997,-17.6337
1420,27.7514,-18.9326
1421,28.4995,-17.6346
1422,24.9035,-17.3063
1423,24.8923,-17.3097
1424,26.0325,-18.2187
1425,27.8205,-18.8768
1426,28.4981,-17.6388
1427,28.1772,-19.9469
1428,26.0325,-18.2152
1429,28.2034,-17.4682
1430,28.2014,-17.4794
1431,28.8192,-18.8568
1432,27.7505,-18.9337
1433,27.8272,-18.8737
1434,27.8319,-18.8739
1435,28.1868,-19.9511
1436,27.7516,-18.9307
1437,28.4994,-17.6353
1438,27.7702,-18.9407
1439,28.8192,-18.8552
1440,28.8205,-18.8541
1441,29.0195,-21.3503
1442,29.0262,-21.35
1443,28.1826,-19.9504
1444,27.7627,-18.9375
1445,28.5046,-17.6198
1446,28.1669,-19.972
1447,28.501,-17.6322
1448,27.7501,-18.932
1449,25.8769,-18.1847
1450,27.7559,-18.9375
1451,28.1774,-19.956
1452,29.0058,-21.339
1453,29.0303,-21.3451
1454,26.037,-18.2265
1455,28.1703,-19.9671
1456,27.8172,-18.8761
1457,28.1805,-19.9547
1458,28.5004,-17.6364
1459,27.8106,-18.8756
1460,27.7486,-18.9297
1461,26.0189,-18.2088
1462,28.1818,-19.9573
1463,29.0185,-21.3359
1464,26.0398,-18.205
1465,28.2028,-17.4655
1466,29.0092,-21.3421
1467,28.1883,-19.9496
1468,27.7674,-18.9386
1469,28.1982,-17.4725
1470,28.1755,-19.9603
1471,26.0389,-18.2208
1472,25.036,-17.1524
1473,24.8407,-17.0689
1474,28.1767,-19.9661
1475,26.0231,-18.2124
1476,28.1695,-19.9673
1477,28.16,-19.9685
1478,27.7455,-18.9282
1479,29.0108,-21.3534
1480,28.1689,-19.9571
1481,27.7541,-18.9356
1482,27.7557,-18.9338
1483,27.7539,-18.9316
1484,28.1865,-19.9583
1485,26.0325,-18.2226
1486,28.1924,-17.47
1487,28.1854,-19.9555
1488,25.875,-18.1885
1489,28.2044,-15.5199
1490,29.4049,-16.1141
1491,28.2128,-15.5213
1492,28.2228,-15.5237
1493,28.2111,-15.5233
1494,28.2051,-15.5247
1495,28.2103,-15.5158
1496,28.2105,-15.52
1497,28.2091,-15.5167
1498,28.9282,-18.2203
1499,28.042,-12.8246
1500,28.0483,-12.8222
1501,31.0393,-17.5578
1502,28.0427,-12.8057
1503,29.4105,-16.1059
1504,29.4116,-16.1125
1505,28.0138,-12.8109
1506,28.0399,-12.7791
1507,28.0201,-12.8158
1508,28.0281,-12.7524
1509,28.0411,-12.8177
1510,28.0456,-12.8073
1511,28.0564,-12.8187
1512,28.0598,-12.82
1513,28.0189,-12.8165
1514,28.0587,-12.779
1515,28.0468,-12.8078
1516,28.9264,-18.2173
1517,28.0491,-12.8185
1518,31.0403,-17.5653
1519,28.0429,-12.8088
1520,28.0028,-12.8102
1521,28.0378,-12.806
1522,28.0426,-12.81
1523,28.0262,-12.7754
1524,28.2036,-15.525
1525,28.2118,-15.5225
1526,28.0328,-12.7649
1527,28.0532,-12.8194
1528,28.0271,-12.7707
1529,28.011,-12.8082
1530,28.0355,-12.8002
1531,28.2079,-15.5186
1532,28.2028,-15.5309
1533,28.0347,-12.7726
1534,28.0205,-12.8094
1535,28.0345,-12.7494
1536,28.0395,-12.813
1537,28.0467,-12.823
1538,28.0624,-12.7799
1539,28.9277,-18.2183
1540,28.2124,-15.5156
1541,28.1979,-15.534
1542,28.2148,-15.5219
1543,28.0338,-12.8024
1544,28.0459,-12.8254
1545,28.0385,-12.7823
1546,28.037,-12.8073
1547,28.0435,-12.8144
1548,28.0988,-12.8099
1549,28.0261,-12.7721
1550,28.0384,-12.8053
1551,28.0051,-12.8064
1552,28.0422,-12.7861
1553,28.2261,-15.5505
1554,28.1981,-15.5319
1555,28.0393,-12.7763
1556,28.03,-12.7696
1557,28.0382,-12.8189
1558,28.0344,-12.8004
1559,28.9292,-18.2194
1560,28.9351,-18.2189
1561,28.2003,-15.5311
1562,28.0407,-12.7756
1563,28.034,-12.8077
1564,28.0135,-12.7995
1565,28.07,-12.8454
1566,28.0311,-12.807
1567,28.0239,-12.8161
1568,28.0337,-12.7593
1569,28.0269,-12.7706
1570,28.035,-12.823
1571,28.1995,-15.5328
1572,28.2013,-15.5335
1573,28.0025,-12.8101
1574,28.031,-12.8028
1575,28.0367,-12.7809
1576,27.9963,-12.814
1577,28.2079,-15.5279
1578,28.2224,-15.521
1579,28.2031,-15.5213
1580,28.0202,-12.8045
1581,28.0387,-12.7869
1582,29.407,-16.121
1583,28.0241,-12.7644
1584,28.2077,-15.5241
1585,28.0104,-12.8166
1586,28.0423,-12.5012
1587,28.054,-12.7759
1588,28.0446,-12.7718
1589,28.2139,-15.5191
1590,28.1983,-15.5342
1591,28.0498,-12.8083
1592,28.0495,-12.8217
1593,28.0152,-12.816
1594,28.0415,-12.7849
1595,28.0605,-12.7791
1596,28.2105,-15.5178
1597,78.47,30.1
1598,78.78,30.17
1599,5.6625,51.98805556
1600,82.63333333,25.04166667
1601,142.3167,44.383
1602,17.1,52.55
1603,76.9349,43.2153
1604,-91.6542,33.1209
1605,-93.2694,33.1565
1606,-94.18,34.2869
1607,116.55,6.083333333
1608,79.4333,29.26667
1609,-83.59166667,39.95
1610,-81.24,41.16
1611,-84.71666667,38.95
1612,-84.71666667,40.95
1613,6.1,50.58333333
1614,6.066666667,50.53333333
1615,6.08,50.55
1616,-82.2546,29.7046
1617,31.3193,-27.3033
1618,-2.59,51.4
1619,24.817,62.05
1620,23.85,62.067
1621,25.017,60.367
1622,27.02,58.37
1623,27.05,58.33
1624,27.16,58.15
1625,26.01,58.02
1626,69.7065,54.9483
1627,69.6901,54.9773
1628,69.7739,54.9243
1629,34.5586,31.1004
1630,34.4472,30.9955
1631,-58.37,-34.6
1632,-122,47
1633,-121.85,45.83
1634,80.8,37.01666667
1635,5.783333333,52.25
1636,-116.9178,60.939
1637,-117.2232,54.9709
1638,-116.7596,54.4074
1639,-118.4343,55.5236
1640,-118.7865,55.0713
1641,-117.6564,61.3747
1642,-118.9532,55.0746
1643,-117.8632,53.2977
1644,-117.5677,53.3555
1645,-115.7665,60.8179
1646,-118.1643,55.2205
1647,-115.7632,60.854
1648,-116.3576,36.4675
1649,-115.9669,36.8108
1650,-116.0057,36.6641
1651,127.29,42.2
1652,110,30.38
1653,127.33,41.41
1654,-125.5,54.5
1655,127.5333333,45.35
1656,106.8333333,22.16666667
1657,119.0166667,31.6
1658,110.54,30.52
1659,110.55,30.47
1660,110.1,35.65
1661,116.51,42.02
1662,117.35,42.5
1663,112.5361111,23.17375
1664,108.0744306,34.28228889
1665,175.3166667,-37.75
1666,174.3002,-39.103
1667,-117.3208,46.6262
1668,-117.3329,46.7706
1669,-117.2617,46.5888
1670,-117.2535,46.6573
1671,-117.326,46.7557
1672,-117.1128,46.8042
1673,-117.2079,46.7564
1674,-117.0549,46.9099
1675,-117.3374,46.6386
1676,-117.2489,46.6271
1677,-117.3998,46.7126
1678,-117.2894,46.7714
1679,-117.1374,46.7602
1680,-117.2742,46.7095
1681,-117.111,46.7747
1682,-117.2967,46.6209
1683,-117.2716,46.5939
1684,-117.1852,46.844
1685,-117.2209,46.8304
1686,-117.1902,46.8208
1687,-117.3568,46.6519
1688,-117.3789,46.6707
1689,-117.0912,46.6665
1690,-104.4924,38.6729
1691,-104.4106,38.5025
1692,-104.608,38.5319
1693,-104.9524,38.8442
1694,-104.5662,38.8181
1695,-104.4168,38.6536
1696,-104.4395,38.5947
1697,-104.5036,38.6673
1698,-104.571,38.8282
1699,-104.44,38.6085
1700,-104.9377,38.8538
1701,-104.4101,38.5037
1702,-104.629,38.5542
1703,-104.9216,38.8575
1704,-104.9495,38.84
1705,-104.9363,38.8537
1706,-104.9522,38.8436
1707,-104.4114,38.5042
1708,-104.4134,38.503
1709,-104.9366,38.8553
1710,-104.4236,38.602
1711,-104.4101,38.5039
1712,-104.9374,38.8553
1713,-104.5607,38.8157
1714,-104.4253,38.5948
1715,-104.4112,38.5029
1716,-104.4082,38.5017
1717,-104.9378,38.857
1718,-104.4439,38.6079
1719,-104.568,38.8267
1720,-104.5654,38.8272
1721,-104.9269,38.8573
1722,-104.9525,38.8437
1723,-104.4093,38.5025
1724,-104.5594,38.8197
1725,-104.951,38.8433
1726,-104.4079,38.5068
1727,-104.5031,38.6774
1728,-104.9511,38.8439
1729,-104.4121,38.5041
1730,-104.9361,38.8553
1731,-104.9368,38.854
1732,-104.5621,38.8234
1733,-104.9382,38.8527
1734,-104.9366,38.8569
1735,-104.4144,38.5039
1736,-104.4059,38.5052
1737,-104.951,38.8437
1738,-104.565,38.8231
1739,-104.9515,38.8438
1740,-104.5798,38.8017
1741,-104.5786,38.8021
1742,-104.9526,38.8434
1743,-104.9511,38.8434
1744,-104.5646,38.8254
1745,-104.5655,38.8248
1746,-104.4116,38.5039
1747,-104.4174,38.5085
1748,-104.9382,38.854
1749,-104.9369,38.8533
1750,-96.67148,40.8514
1751,-95.7516,40.4606
1752,-95.7508,40.4628
1753,-96.6919,40.8176
1754,-96.7086,40.8335
1755,-96.7022,40.8509
1756,-96.535,40.9369
1757,-95.7067,40.466
1758,-96.7197,40.8181
1759,-95.7529,40.4618
1760,-95.7081,40.4672
1761,-95.7377,40.4862
1762,-95.7079,40.468
1763,-95.7519,40.4633
1764,-95.7521,40.4605
1765,-95.7481,40.4599
1766,-95.7092,40.468
1767,-96.2058,40.8866
1768,-96.42,40.48
1769,5.850496,52.168654
1770,127.6617,45.4017
1771,120.7198,42.9226
1772,120.7096,42.9271
1773,102.58,30.51
1774,102.58,30.52
1775,102.58,30.53
1776,102.59,30.53
1777,102.57,30.53
1778,-84,44
1779,132.4786,-12.6784
1780,153.4976,-27.4988
1781,-70.1,41.93
1782,-73.8133,43.5285
1783,-72.87,40.9
1784,-71.985,42.05
1785,-72.52,40.54
1786,9.45,51.14
1787,9.23,52.1
1788,7.666666667,60.3
1789,7.683333333,60.3
1790,-79.8502,9.1905
1791,-98.31667,50.18333
1792,112.23,30.34
1793,104.083,32.967
1794,112.22,30.33
1795,-86.15,43.66666667
1796,-85.83333333,44.38333333
1797,-88.88333333,46.86666667
1798,113.46,25.58
1799,115.4185278,39.95023056
1800,115.25,39.57
1801,110.6,19.91666667
1802,88.0251,44.3188
1803,88.0141,44.3747
1804,6.48,49.58
1805,103.0777,30.9451
1806,103.8994444,31.68527778
1807,110.3,37.28
1808,117.26,26.11
1809,149.0426111,-35.175
1810,149.0426222,-35.175
1811,117.4333333,26.19166667
1812,118.55,23.45
1813,107.0026389,26.49888889
1814,-96.7879,46.8729
1815,-0.5656,54.2859
1816,-2.8596,57.3733
1817,-2.8333,57.3767
1818,-0.5286,54.2881
1819,-0.5239,54.2818
1820,-3.1798,57.5855
1821,-0.5394,54.2864
1822,-91.23333333,44.1
1823,109.5,26.75
1824,124.9,41.85
1825,123.4,41.51666667
1826,124.267955,40.260136
1827,16.68,51.29
1828,19.77,51.26
1829,14.76,51.75
1830,14.21,56.42
1831,19.54,65.88
1832,26.21,64.56
1833,27.68,68.53
1834,16.82,63.27
1835,15.25,61.09
1836,22.34,52.02
1837,28.17,66.58
1838,18.33,64.52
1839,23.62,53.45
1840,24.49,60.74
1841,20.95,67.18
1842,15.63,62.58
1843,19.94,66.66
1844,27.47,65.56
1845,19.46,65.12
1846,20.46,67.96
1847,15.18,60.36
1848,24.93,63.54
1849,14.86,58.85
1850,15.03,59.42
1851,22.97,54
1852,15.64,61.79
1853,29.05,69.63
1854,17.4,64
1855,23.96,62.54
1856,18.8,68.35
1857,9.34,51.37
1858,-123.55,44.5
1859,121.47,29.48
1860,150.2426,-33.3678
1861,146.5,-30.92
1862,148.4087,-25.7478
1863,150.5648,-23.1726
1864,22.2,40.58
1865,128.52,47.1
1866,-0.9328,51.4628
1867,105.6745,34.6283
1868,105.6755,34.6295
1869,5.45,52.04
1870,127.56,41.58
1871,77.219,43.2424
1872,117.57,26.28
1873,128.19,42.35
1874,128.1081,42.4209
1875,128.3117,42.1914
1876,128.0946,42.3993
1877,87.941,44.3027
1878,100.1475,39.3786
1879,100.1328,39.3495
1880,127.34,45.2
1881,6.33,44.13
1882,3.53,40.18
1883,13.95940496,52.88146429
1884,13.75039938,53.12178739
1885,10.4358066,51.29406649
1886,10.37173191,51.28150716
1887,9.521449222,48.3829434
1888,10.44682099,50.96681877
1889,9.341993232,48.39800652
1890,9.425257721,48.43954573
1891,13.96965565,53.08742914
1892,9.357225773,48.44220546
1893,9.439207349,48.39587739
1894,10.3807894,51.22390789
1895,13.96783947,52.87658632
1896,10.41795132,51.27126372
1897,10.46479085,51.06944732
1898,9.492131296,48.42264187
1899,10.48623924,51.06801898
1900,9.460031092,48.45874657
1901,10.45885023,51.03350101
1902,10.40536974,50.97165413
1903,13.82634397,52.97844669
1904,10.5969935,51.0864519
1905,9.457959376,48.40133488
1906,13.84832998,52.98027916
1907,13.98005908,53.08931593
1908,10.75257536,51.19070808
1909,9.212607126,48.3787143
1910,10.42597603,51.11144069
1911,10.36692343,51.22103202
1912,9.376853671,48.39142248
1913,13.97381439,53.10084537
1914,9.491057835,48.45142388
1915,10.43619094,51.11336761
1916,13.8320992,53.15193836
1917,9.448654951,48.487254
1918,9.446163845,48.41923234
1919,10.32253048,51.21589603
1920,9.455669168,48.40197349
1921,13.96517865,53.08739931
1922,13.84252485,52.98579436
1923,10.43295574,50.99809733
1924,10.47322191,51.07324143
1925,9.502799126,48.39467248
1926,9.435003548,48.37799729
1927,9.418895742,48.38088995
1928,9.513429797,48.40438288
1929,13.84068309,53.1157091
1930,13.61800233,53.11063734
1931,10.4467675,51.27515528
1932,13.70739263,53.12279318
1933,14.00053575,53.10746171
1934,14.00188318,53.11376325
1935,13.99870744,53.09037279
1936,13.98571171,53.10284335
1937,26.6833,58.3666
1938,86.14888889,11.89833333
1939,-83.10888889,9.6675
1940,-83.66861111,9.89555556
1941,-83.72944444,9.93861111
1942,-80.20888889,43.54111111
1943,12.39157,51.328735
1944,3.51,43.59
1945,61.47582,46.18022
1946,60.59068,47.06011
1947,60.65524,47.23906
1948,60.59482,47.14966
1949,60.64683,47.20134
1950,61.401,46.10016
1951,61.09554,47.375
1952,61.13606,47.40514
1953,61.02891,47.35983
1954,61.10241,47.3152
1955,61.38853,46.13948
1956,61.39636,46.18172
1957,63.19223,38.5528
1958,63.21271,38.57559
1959,63.18943,38.58098
1960,63.74835,40.74825
1961,63.74081,40.74206
1962,63.74819,40.73352
1963,63.75786,40.7407
1964,40.11465,43.42008
1965,69.40665,41.27083
1966,68.71922,42.53151
1967,69.35068,41.27625
1968,39.99317,43.50965
1969,68.7619,42.53162
1970,68.7597,42.4984
1971,53.38692,60.62738
1972,56.85261,60.55934
1973,54.36436,60.5138
1974,56.38182,58.05768
1975,56.88939,60.53683
1976,58.83009,54.56619
1977,56.85489,60.51081
1978,54.45197,60.55604
1979,58.84998,54.53915
1980,54.26076,60.57414
1981,56.90718,60.4876
1982,40.17817,43.67141
1983,37.97975,48.50427
1984,40.15427,43.99979
1985,68.88072,39.06438
1986,57.74691,58.18885
1987,68.88142,39.06983
1988,58.82182,54.56062
1989,57.74352,58.19873
1990,57.77908,58.16069
1991,50.51761,55.43202
1992,57.76502,58.1663
1993,58.85445,54.53828
1994,57.73222,58.21051
1995,33.90201,62.68118
1996,58.79411,54.59689
1997,90.14581,53.14919
1998,29.70448,60.60517
1999,58.7931,54.59834
2000,37.64008,54.84389
2001,61.7252,54.08427
2002,61.70925,54.08661
2003,61.69006,54.09996
2004,61.72923,54.09979
2005,61.7241,54.09404
2006,61.71687,54.09696
2007,40.23534,43.93602
2008,44.6072,42.7243
2009,44.56585,42.71729
2010,68.87245,39.02522
2011,58.79525,54.60062
2012,56.29113,57.93275
2013,74.49902,44.35644
2014,50.33895,55.39356
2015,44.60546,42.7246
2016,56.14689,57.95603
2017,47.49346,62.27388
2018,44.59086,42.72319
2019,57.94187,61.15206
2020,58.79789,54.59943
2021,53.81224,60.59256
2022,75.50738,44.70491
2023,75.62873,44.6217
2024,75.47277,44.58153
2025,44.57509,42.71785
2026,61.71569,54.08491
2027,61.70587,54.07998
2028,57.72414,58.21635
2029,44.6013,42.72479
2030,61.73473,54.08979
2031,42.49764,43.28231
2032,44.59808,42.72508
2033,44.58765,42.72194
2034,44.59969,42.72499
2035,44.58004,42.71901
2036,44.55842,42.72376
2037,44.58271,42.72026
2038,44.5942,42.72424
2039,44.54749,42.73227
2040,44.60989,42.72379
2041,44.58458,42.72099
2042,44.57268,42.71743
2043,44.55931,42.72964
2044,44.59567,42.72486
2045,44.5926,42.72382
2046,56.37986,57.98871
2047,68.88454,39.08657
2048,44.89558,62.94939
2049,44.60345,42.72459
2050,44.60854,42.7242
2051,44.53199,42.72672
2052,75.66109,44.70284
2053,74.559,44.45224
2054,65.75181,66.91296
2055,53.07635,60.56548
2056,33.74866,67.61311
2057,65.82589,66.92138
2058,44.57107,42.71721
2059,44.61499,42.72278
2060,44.58926,42.72236
2061,58.83528,54.52392
2062,44.5775,42.71797
2063,58.84374,54.53171
2064,58.84699,54.5308
2065,68.8798,39.05263
2066,53.67288,60.52519
2067,56.12534,58.04826
2068,56.24536,58.07502
2069,65.87311,66.92958
2070,69.87413,41.23494
2071,74.71952,44.36933
2072,68.87676,39.03798
2073,68.87855,39.04593
2074,44.62505,42.72086
2075,44.61163,42.72359
2076,68.88077,39.0587
2077,97.31732,70.71963
2078,64.08043,67.49326
2079,97.14148,73.13212
2080,75.32671,44.61716
2081,44.61338,42.72288
2082,68.88247,39.078
2083,44.617,42.72289
2084,133.51042,43.2068
2085,42.6381,43.25151
2086,42.63797,43.26555
2087,42.64871,43.20823
2088,42.64702,43.26269
2089,69.36048,41.22581
2090,41.63557,41.62545
2091,78.34334,59.51265
2092,56.24844,58.0142
2093,56.22356,57.9784
2094,72.85016,55.79939
2095,44.5672,40.21901
2096,43.53483,41.7514
2097,71.12581,61.91152
2098,82.93536,55.03208
2099,-93.2008,45.4086
2100,-111.69,35.35
2101,16.33,56.28
2102,16.01666667,60.91666667
2103,-3.2,55.51666667
2104,-0.833333333,51.13333333
2105,5.916666667,50.28333333
2106,18.53333333,49.5
2107,4.4,51.16666667
2108,30.96666667,62.78333333
2109,-4.898347526,43.37994411
2110,-5.036237357,43.30099941
2111,-5.240436476,43.29971048
2112,-5.167193452,43.28233048
2113,-4.875355259,43.44215519
2114,-4.826759143,43.20078023
2115,-5.241460941,43.4705429
2116,-4.89960521,43.38029239
2117,-4.847116309,43.44329027
2118,-4.826846335,43.20081486
2119,-4.885503569,43.44185319
2120,-4.975480172,43.21751446
2121,-5.061106834,43.31494259
2122,-4.985634424,43.21894138
2123,-5.163879448,43.27819727
2124,-4.913775859,43.36299307
2125,-4.739349749,43.23387475
2126,-4.795515176,43.13216518
2127,-5.794169633,43.44250048
2128,-5.167161498,43.28143066
2129,-5.700686546,43.57163811
2130,-4.975589753,43.21747655
2131,-4.893699056,43.3813088
2132,-4.990891985,43.28812945
2133,-4.885443492,43.4419082
2134,-4.985501698,43.21902473
2135,-5.165099226,43.27957884
2136,-5.146887907,43.19728963
2137,-4.981274628,43.22612147
2138,-4.854146068,43.44080838
2139,-4.858390608,43.16505404
2140,-5.750000853,43.42166571
2141,-4.825558277,43.20054728
2142,-4.85015291,43.14888939
2143,-4.849758896,43.1525426
2144,-4.885705835,43.44518137
2145,-4.975590915,43.21751255
2146,-5.039804682,43.29854969
2147,-4.982436707,43.2160074
2148,-4.806173714,43.16010962
2149,-4.818312548,43.20730801
2150,-5.24081076,43.07758389
2151,-4.990133176,43.23271193
2152,-4.81831228,43.20729901
2153,-4.858379678,43.16509924
2154,-4.807751409,43.1614714
2155,-4.846458923,43.15282103
2156,-5.084799592,43.20064448
2157,-4.981286643,43.22611226
2158,7.121041667,53.55058889
2159,7.119905556,53.551525
2160,7.121486111,53.55027222
2161,7.294036111,53.67720278
2162,7.294588889,53.67748333
2163,7.293433333,53.67685833
2164,7.120583333,53.55094444
2165,7.294569444,53.67788056
2166,8.175405556,53.42738889
2167,8.175333333,53.42836667
2168,8.175397222,53.42788333
2169,8.177341667,53.42850833
2170,8.174361111,53.42705
2171,8.320588889,53.50246667
2172,8.176888889,53.42883611
2173,8.177641667,53.42619444
2174,8.152083333,53.71619444
2175,8.158538889,53.71948333
2176,8.154691667,53.71567222
